sample_id,feature_1,feature_2,label,split
class0_0497,1.2627557814,0.2062303275,0,development_pool
class0_2740,0.1062939809,1.8088316774,0,development_pool
class1_1493,-1.5772046193,1.0047789994,1,development_pool
class0_0171,1.0912674542,1.4687860589,0,development_pool
class0_1751,-0.1341394088,-1.1059692204,0,development_pool
class0_2237,-1.1500824678,-0.3069799233,0,test
class1_0044,0.9933846795,-1.4044591808,1,development_pool
class0_1761,1.9543336709,-1.9082248750,0,development_pool
class1_1104,0.1270836177,-2.2887839032,1,test
class0_1507,2.8033136721,0.6389074866,0,development_pool
class1_1898,-0.9039051190,1.0249041171,1,development_pool
class0_0735,1.2901265414,1.9789020333,0,development_pool
class1_1396,1.8345268567,1.1778221392,1,development_pool
class0_1738,2.1752559387,0.1851865515,0,development_pool
class0_0416,2.4870424828,1.0638730069,0,development_pool
class1_0152,-2.2831150635,-0.5361109682,1,development_pool
class0_0202,0.4586343782,0.5314164011,0,development_pool
class0_0411,-0.1009329201,2.0824187459,0,development_pool
class1_0675,-0.7452652264,1.4537460585,1,development_pool
class1_2838,2.0755456662,0.8359194239,1,development_pool
class0_1439,1.9057077765,0.8711881361,0,development_pool
class0_1814,0.6996934144,1.8833232624,0,development_pool
class1_1458,-0.6908250598,-0.0191529847,1,development_pool
class1_1020,-2.1664867840,1.3254540390,1,development_pool
class0_0562,0.7794151047,-0.9913204919,0,development_pool
class1_0594,-0.1840902959,3.1027267921,1,development_pool
class1_2429,0.2153002387,-1.8225679600,1,development_pool
class0_2084,0.9729634826,0.5912679567,0,test
class1_2683,-0.7877970156,0.2178583096,1,development_pool
class0_2530,0.9597480679,0.3030604381,0,development_pool
class1_0783,0.4887648131,-2.1775170174,1,development_pool
class1_2278,-0.2845937502,-2.6309609411,1,development_pool
class0_2257,1.7835906178,0.3341710643,0,development_pool
class0_2178,-0.4379826378,0.6710426495,0,development_pool
class0_0114,1.2738361348,-0.3957988958,0,development_pool
class1_1281,-0.6690329200,0.4302738665,1,test
class0_0823,1.1761097452,1.8396402470,0,test
class0_2856,1.2200422781,-0.3851444413,0,development_pool
class0_1676,1.2568087693,0.7286765567,0,development_pool
class1_2863,-1.3214302590,-2.3991742336,1,test
class0_1824,0.0898249674,0.4194000110,0,development_pool
class1_2635,-2.4961737771,-0.5806124617,1,test
class0_0732,1.3571071840,0.0394865621,0,development_pool
class1_1163,-1.8505137523,0.7256885680,1,development_pool
class1_2303,0.7623668282,-2.1094228112,1,development_pool
class0_2303,1.7325931335,1.3395998441,0,development_pool
class0_0651,0.3653735553,1.9022389547,0,development_pool
class1_2353,-0.5107414036,-1.6052085432,1,development_pool
class0_2722,1.7260247024,0.8879004699,0,development_pool
class1_0795,-1.0075127672,-0.7445406558,1,development_pool
class1_1151,-1.5074549374,-2.2510129646,1,development_pool
class1_0834,0.8517736764,0.1019375728,1,development_pool
class0_0641,0.4914146014,0.2552093466,0,test
class1_2354,0.1617511485,-1.2229693227,1,development_pool
class0_2988,0.5706023637,-0.4186905426,0,development_pool
class0_2054,-0.2716620215,1.8299479229,0,development_pool
class0_0377,0.6096472299,2.2419420823,0,test
class0_1628,0.0365356262,0.2659547689,0,development_pool
class0_1134,1.9397150954,2.4349175747,0,development_pool
class1_0858,-2.2495622560,-1.2154012168,1,development_pool
class1_1515,-0.2537789752,-1.3063706197,1,development_pool
class0_1301,1.8002277882,2.7602806321,0,development_pool
class1_2728,-3.2881029821,-2.3438543112,1,development_pool
class1_0048,-1.1402866708,0.0033855294,1,development_pool
class1_2059,-1.2578243321,-0.5857296682,1,development_pool
class1_1548,-1.7744820896,-1.5335645490,1,development_pool
class1_1517,-0.0502241905,-1.8779264715,1,test
class0_2429,-1.0610102628,0.4088846657,0,development_pool
class0_1785,-0.4130762723,0.9874217014,0,development_pool
class1_0870,-1.1757353475,-0.2227274010,1,development_pool
class1_1780,0.3052081848,-0.2149778130,1,development_pool
class0_2021,-0.2874980962,0.8989954325,0,test
class1_1352,0.3748029651,1.3634780125,1,development_pool
class1_1185,-2.2258058444,-1.8601295023,1,development_pool
class0_1525,-0.8310386725,1.0237282862,0,development_pool
class1_2700,-0.3007427079,-0.6269020350,1,development_pool
class1_1605,-1.4213238188,-0.0478407746,1,development_pool
class1_2467,0.5265965037,0.6856839681,1,test
class1_1231,1.8866045732,-1.4628014634,1,development_pool
class1_2834,-0.8822300640,-1.7168212288,1,test
class0_0873,1.1951246097,1.5644042499,0,development_pool
class1_1483,0.0639616743,-2.3296294197,1,development_pool
class1_0687,1.3521059537,-1.6056100316,1,development_pool
class0_2262,-1.5782649688,1.6364119671,0,development_pool
class0_2228,-0.9262475659,-0.4789520670,0,development_pool
class0_1273,-2.1375546383,-1.4668161611,0,development_pool
class1_0425,-2.1304663696,-3.6697340324,1,development_pool
class1_2967,-0.8236907839,0.5812270072,1,development_pool
class1_2401,-0.3583447710,0.4356844038,1,development_pool
class1_2266,-1.5538745676,-2.3694975245,1,development_pool
class1_0800,-1.6405885807,-1.2459607996,1,development_pool
class0_0304,2.1981862769,0.2699755019,0,development_pool
class1_1981,1.1232557485,-0.0918090739,1,test
class1_1647,0.6712173291,1.3018790392,1,test
class0_0325,0.1798046005,1.2583628630,0,development_pool
class1_2420,0.4814430767,-0.4395488346,1,development_pool
class1_0998,-1.5406107576,1.8828829187,1,development_pool
class0_2448,1.5172335019,1.5019819899,0,test
class1_2626,-1.6372582148,-1.7977358911,1,test
class0_1356,0.0894626704,2.4633965416,0,development_pool
class0_2615,-0.8114229952,0.6725989635,0,development_pool
class1_1112,-1.3648059420,-0.6685465330,1,development_pool
class0_1904,1.9918644535,-1.0577291608,0,development_pool
class0_0928,0.0702244468,-0.9686959137,0,development_pool
class1_0535,-0.4114900376,-3.6349593987,1,development_pool
class0_0238,-0.8676509089,-1.2534558824,0,test
class0_0704,0.6859199863,3.0117760788,0,test
class1_0749,-1.6560429413,1.6353054172,1,development_pool
class1_1295,0.3258812552,0.0015179498,1,development_pool
class0_0690,-0.3398836945,2.4889583897,0,development_pool
class0_1262,0.3942353322,-0.0914827690,0,development_pool
class0_0715,0.9243182774,0.4954809572,0,development_pool
class1_0002,0.8181924979,-0.0307589740,1,development_pool
class1_1292,0.5482883050,1.5238765657,1,test
class1_1782,-2.1190987652,0.0352770298,1,development_pool
class1_2587,0.8765068219,0.3734187794,1,test
class0_0786,0.7180627737,-1.2250740452,0,test
class1_0644,-2.3312615357,-0.7088279000,1,development_pool
class0_1289,-1.6612039774,-0.1168770062,0,development_pool
class1_1358,-1.9897646396,-1.1119883657,1,development_pool
class0_2893,0.1731043366,1.0888884727,0,test
class0_0479,-0.1789373341,0.5286617103,0,development_pool
class1_0260,1.8017572589,2.3274850234,1,development_pool
class1_1725,-0.7112518280,0.4353459205,1,test
class0_2030,-0.2290324967,-0.5962098618,0,development_pool
class0_0218,-0.9826546132,-0.8678674729,0,development_pool
class0_2883,0.6452709220,0.1513162720,0,development_pool
class0_1218,0.5724884657,0.0000198092,0,development_pool
class1_2415,0.4855453214,-0.4366982998,1,test
class0_0755,-0.7283600159,1.5606197430,0,test
class0_2874,0.7074898256,1.0208612856,0,development_pool
class0_0099,1.2194258325,1.4575757426,0,development_pool
class1_1979,-0.0703750748,-1.6731673418,1,development_pool
class0_1207,2.2756341382,0.8542448798,0,development_pool
class1_2019,0.0311206317,-0.4536668397,1,development_pool
class0_0617,-1.4144825558,2.5819859653,0,development_pool
class1_2682,0.2417223863,0.3927516012,1,development_pool
class0_1307,0.6962030420,0.6861002639,0,development_pool
class1_2444,0.9491328741,-0.3594753844,1,development_pool
class1_0458,-0.5178143351,-2.5100765137,1,development_pool
class0_1227,1.1181562253,0.0093056182,0,test
class0_1960,-0.3548417083,-0.4468873113,0,test
class1_0065,1.4013530574,-0.8528078440,1,development_pool
class0_2288,1.3825046348,1.0393016136,0,development_pool
class1_2001,0.3803154852,-0.0929622479,1,development_pool
class0_0700,-0.1299845047,-1.1476407457,0,development_pool
class0_2884,-0.0323912898,-0.1561849324,0,development_pool
class1_0043,-0.1517993379,-0.6677389988,1,development_pool
class1_1412,-0.2488444925,-1.2542686771,1,test
class1_0848,-2.2141316244,0.0408749416,1,development_pool
class0_0045,0.6049994132,1.4001499014,0,development_pool
class1_2427,-0.0064200118,-0.6051753213,1,development_pool
class1_1452,0.3023596591,0.5506471053,1,development_pool
class1_0355,-1.6622318843,-2.1122011564,1,test
class1_2726,0.7144248541,-0.6109529410,1,development_pool
class0_1780,1.6136913617,-0.3990459738,0,development_pool
class1_2369,-1.1561030003,-2.7057154309,1,development_pool
class1_1346,-1.1406024767,-0.8280702965,1,development_pool
class0_1257,0.1767709814,-0.2182048356,0,test
class1_0293,-2.0925703104,-1.9321696920,1,test
class0_2600,0.5859754744,2.0200206950,0,test
class0_1626,-0.3032433830,0.1586617263,0,development_pool
class0_2033,1.9310330143,0.9505791084,0,development_pool
class0_0618,-0.0072217783,2.5320870577,0,development_pool
class1_0280,-2.2361150118,-0.0641315036,1,development_pool
class0_0814,-0.0679041958,1.9166378183,0,test
class1_2463,0.3082063023,-1.3753188475,1,development_pool
class1_0358,1.0055862180,1.7194930296,1,test
class1_2953,-2.2684718914,1.7288991293,1,test
class1_2735,-0.3647928445,-0.1746620382,1,development_pool
class0_1873,1.5846724887,1.3034889990,0,development_pool
class1_1197,-1.7254281371,-2.2613053921,1,test
class0_0310,-0.1297452439,0.2170943951,0,development_pool
class0_2624,2.2764723497,-0.1383900791,0,development_pool
class0_0980,-0.6747835759,-0.3289433372,0,development_pool
class1_1254,-0.8451648856,-2.1436623085,1,development_pool
class0_0446,-0.6713105165,0.1145550332,0,development_pool
class0_0548,-0.1325206106,-0.2575661988,0,development_pool
class1_1591,-0.1088193229,-0.7106498066,1,development_pool
class1_1028,-0.3509351861,0.3716776761,1,development_pool
class0_2355,-0.3762378531,-0.4362580879,0,development_pool
class0_1784,-0.5494824851,1.1148438236,0,test
class1_2556,-0.4404424071,1.0562725113,1,development_pool
class1_0986,-2.5147987067,-1.5160495581,1,development_pool
class1_2757,1.2142573104,-0.9461368558,1,development_pool
class1_2569,1.3256938224,-0.5054457663,1,development_pool
class1_2666,-1.0964244871,-0.5664462492,1,development_pool
class0_2416,0.5947422839,-1.2431222062,0,development_pool
class0_2579,-1.8907115192,2.6301035129,0,test
class0_2146,0.3508078970,-0.3158244349,0,development_pool
class1_1601,-1.7100347355,-2.4475476787,1,development_pool
class0_1144,-0.0483483087,-0.4380306753,0,development_pool
class1_1698,-1.2048817966,-0.1176222174,1,development_pool
class1_1980,-1.4471867285,-0.7873682955,1,development_pool
class0_2473,-1.9640568617,-0.3528000187,0,test
class0_1457,0.6063622699,1.7805297509,0,development_pool
class1_1948,0.2322966283,-0.9734537973,1,test
class1_0997,-2.7582058087,-1.3515031487,1,development_pool
class1_0502,-0.9970253837,-1.3591091371,1,development_pool
class0_1599,1.2825438807,-1.6348198769,0,development_pool
class1_2990,-2.5711149474,0.8943857435,1,development_pool
class0_0941,-1.6667637034,0.8360864446,0,development_pool
class0_1463,0.2175713795,0.6083405214,0,test
class0_2630,0.4768207384,3.6102040501,0,development_pool
class0_2344,1.9911977089,0.5193656674,0,development_pool
class0_2620,-0.3196624994,0.9782989845,0,development_pool
class0_2689,-0.1976061137,-3.6824118871,0,development_pool
class1_0254,-2.0841304121,-1.3228370435,1,development_pool
class1_1018,-1.7280160027,1.3477220800,1,development_pool
class0_1267,0.6846059424,-0.7386170813,0,development_pool
class1_1730,-1.3357914852,-1.6478298526,1,development_pool
class0_1071,0.3042766974,0.3831115861,0,test
class1_2674,-1.2821433804,0.8004133286,1,development_pool
class0_1535,-0.2502850445,0.8228764331,0,development_pool
class1_0639,0.5526568728,0.4485041288,1,development_pool
class1_0491,-0.2663538419,1.7622282371,1,test
class1_1888,-1.4430008022,1.0161896366,1,development_pool
class1_0342,-1.1388776298,-1.2180703685,1,test
class1_2702,0.9429657149,-0.7305768179,1,development_pool
class1_0709,-0.5357605953,-1.9480320471,1,development_pool
class0_0155,0.1375956072,-0.1756399030,0,development_pool
class1_0159,-2.2956826324,-3.1151234336,1,development_pool
class1_0115,-0.7974904447,-1.7760407787,1,development_pool
class1_2238,0.0647222319,-1.7534581541,1,development_pool
class1_1492,-1.0464891160,0.2337988434,1,development_pool
class0_2042,0.3882197778,-2.5732810288,0,test
class0_2741,-1.7083082377,-1.0102215033,0,development_pool
class0_1848,-0.0833735941,-0.5715038591,0,development_pool
class0_2213,2.2318264761,0.4769235756,0,development_pool
class1_2060,1.0842758020,-0.6553361360,1,development_pool
class1_2078,-1.3908604402,0.2446140577,1,test
class1_2340,-0.6208569545,0.6260205034,1,development_pool
class0_0743,-0.4355363988,1.0092271055,0,test
class0_2915,-0.7074517361,1.4027547099,0,development_pool
class0_1743,1.8578241041,1.0596512005,0,development_pool
class0_1249,0.9813487675,0.5479461781,0,development_pool
class1_0990,0.7478568814,-1.9101070166,1,development_pool
class0_0645,3.2143673534,-0.1208764116,0,development_pool
class0_0996,-0.8436066999,0.3249364035,0,development_pool
class1_1279,-1.8296966267,1.4984305638,1,development_pool
class1_0185,0.6093552312,-0.0518469844,1,test
class1_1481,-0.8286998355,-1.0448774388,1,development_pool
class1_2327,1.1576929120,-1.4223098756,1,development_pool
class1_1612,-0.2058150854,-2.5757308997,1,development_pool
class1_0766,-2.1738127432,-1.2184810188,1,development_pool
class0_1319,-0.4099888420,1.0482832391,0,development_pool
class0_0574,2.6554764822,0.4245592478,0,development_pool
class0_0010,2.4553930177,0.2674615317,0,development_pool
class0_0633,1.4343887555,-0.7557283257,0,development_pool
class1_0320,-0.0911394164,-0.1553872186,1,development_pool
class1_2490,-1.8292964237,-1.2374523517,1,development_pool
class0_0420,-0.2680551733,-0.5995652653,0,development_pool
class0_2203,-0.0372411674,1.2747429465,0,development_pool
class1_2519,-0.7273957275,-0.0566369517,1,development_pool
class0_2506,-1.5845048969,-0.4480975107,0,test
class1_0313,1.7084921846,-1.4666020510,1,test
class1_1870,-1.6902362853,-1.0611181365,1,development_pool
class1_2398,-1.0938105415,-1.5246719827,1,development_pool
class1_0247,-1.9228130779,-0.8948526259,1,development_pool
class0_1422,0.0034151284,-1.8057011732,0,development_pool
class0_2691,1.5363956837,0.5762488312,0,development_pool
class0_1908,3.0885428048,0.3106742334,0,test
class0_2642,-0.9386285396,-0.0097670068,0,development_pool
class0_2888,1.2169753645,-0.8013830642,0,development_pool
class0_0500,0.5983472525,1.4853886831,0,development_pool
class1_1986,-0.1775370940,0.9090514572,1,development_pool
class0_1760,1.0032824977,-2.4309984808,0,development_pool
class0_1469,1.2507939561,0.8951787083,0,development_pool
class1_2363,-0.5573751342,-1.6549601815,1,development_pool
class1_2497,0.3914764206,-0.2631637592,1,development_pool
class1_1674,-1.3946547569,-0.2331212906,1,development_pool
class0_1746,0.9755787777,0.6448929571,0,development_pool
class1_0349,-2.3191351829,-0.5726519343,1,development_pool
class1_1066,-0.6941586333,0.2121525175,1,test
class1_2742,0.2273361724,-0.5165393488,1,development_pool
class0_1288,-1.1249766786,-2.8476285876,0,development_pool
class1_1103,0.2239665940,-0.4679698388,1,development_pool
class0_0338,2.4377770521,1.2327886211,0,test
class1_2331,-2.0222102729,-1.6422925310,1,development_pool
class0_2720,0.2222210085,0.1292112488,0,development_pool
class1_0332,0.7773564443,-3.4171524601,1,development_pool
class0_0449,0.5448981988,0.7721860644,0,development_pool
class1_2597,0.2433465755,-0.7109991916,1,development_pool
class1_1400,-2.6117323612,-0.7717346985,1,development_pool
class1_2847,-1.5443547149,-2.2711288952,1,development_pool
class0_1641,1.2942210269,1.3407455944,0,development_pool
class0_2555,1.4557842304,1.5813967657,0,test
class1_0137,0.4252962142,-1.2507983186,1,development_pool
class1_1864,0.5630649054,-1.5672079777,1,development_pool
class0_1796,-0.9815036588,-0.0456036010,0,development_pool
class1_0072,-1.0135827170,0.0450190643,1,development_pool
class1_2227,-2.2876590356,-0.4496719061,1,development_pool
class1_0424,-0.9562253628,-0.2184369798,1,development_pool
class0_1221,-2.2298707565,-0.0897313004,0,development_pool
class1_0678,-2.4131835020,-1.0745720417,1,development_pool
class1_0367,-0.1126307300,-1.1668475756,1,development_pool
class0_1278,0.9096129032,1.7378567219,0,development_pool
class1_2986,0.3740137726,-1.8723419071,1,development_pool
class0_2931,-1.6308264226,0.2716297976,0,test
